Total Value Created:,#N/A,,,,
11/3/2020,"$200,000",Professor John Rappport (University of Chicago Law School) in collaboration with Professor Grunwald (Duke University School of Law),@JohnMRappaport,https://www.law.uchicago.edu/faculty/rappaport,To study the nature and causes of police misconduct; to develop feasible techniques to reduce misconduct and racial disparities in policing; to measure the hidden social costs and benefits of police activity to inform debates about the scope and role of the police.
11/3/2020,"$5,000,000",Razia's Ray of Hope Foundation,@RaziasRayofHope,https://raziasrayofhope.org/,"To support the organizations mission providing transformative, community-based education that creates strong future leaders, builds career pathways that break the cycle of poverty for women, and creates peaceful cultural change that impacts present and future generations for the people, especially women, of Afghanistan. Fund will help provide free, award-winning schooling to girls in K-12th grade and the first women's vocational school of its kind in rural Afghanistan. "
10/30/2020,"$18,000,000",Vital Strategies: Resolve To Save Lives,@ResolveTSL,https://resolvetosavelives.org/,"Will provide countries with rapid support to improve preparedness, track and track COVID cases, scale up lab testing, protect communities, use data to improve the response, train tens of thousands of frontline healthcare worker, and preserve life-saving health care services."
10/20/2020,"$20,000,000",Clara Lionel Foundation,@ClaraLionelFdn,https://claralionelfoundation.org/projects/climate-resilience/,To support the Climate Resilience Initiative and the Climate Entrepreneurship Initiative.
10/7/2020,"$1,500,000",Latino Community Foundation,@LatinoCommFdn,https://latinocf.org/,"To support the ""Love Not Fear"" Fund mobilizing grassroots Latino-led organizations, serving rural communities with strong ties to the undocumented Latino families they serve."
10/5/2020,"$1,000,000",ProPublica,@ProPublica,https://www.propublica.org/,"To be paid over three years to publish investigative reporting on the COVID-19 Pandemic and its aftermath, including the provision of essential information to keep readers informed on how to stay safe during the immediate health crisis, deep-dives into how the situation developed, investigations into who is profiting from the crisis and who is bearing the brunt as well as accountability coverage of stimulus spending and what will most likely be a prolonged economic downturn."
10/2/2020,"$10,000,000",Indiana University Foundation,@IUFoundation,https://iufoundation.iu.edu/,"To support the ""AEGIS Study"" Fund to address SARS-CoV2 infection and recovery, or antibodies, are reliable for safe life reentry and freedom from future infections. The study will generate knowledge that is critically vital to our society's ability to manage COVID-19 effectively and intelligently."
9/22/2020,"$2,500,000",Florida Rights Restoration Coalition (Tides Foundation),"@FLRightsRestore
",https://secure.actblue.com/donate/desmond,"To support the Florida Rights Restoration Coalition (FRRC) ""Fines and Fees Fund"" to restore the right to vote by paying off the fines and fees of over 100,000 returning citizens - including ~40,000 Black and Latinx returning citizens of Florida who are already registered to vote but can't because of their fines and fees. "
9/10/2020,"$2,400,000",FREEAMERICA,@LetsFreeAmerica,www.letsfreeamerica.org,"To support FREEAMERICA, an initiative of the ""Show Me Campaign"", a sponsored program of the Social Impact Fund. Fueled by John Legend's passion to break down systems that enforce inequality and injustice across society, John has partnered with FUSE Corps to launch the Equitable Recovery Initiative. As this initiative embeds executive fellows across American cities to develop and implement new approaches in employment, housing, healthcare, education and justice reform, John and his FREEAMERICA team will shine a spotlight on solutions with the potential to help reimagine systems that are historically rooted in racism and inequality. Recognizing cities as laboratories of innovation, we will also help to develop a series of policy recommendations that are informed and inspired by work of the FUSE Executive Fellows. "
9/9/2020,"$7,600,000",FUSE Corps,@FUSECorps,www.fusecorps.org,"For the Equitable Recovery Initiative (in partnership with FREEAMERICA) to accelerate systemic change and increase racial, social and economic justice. This program will embed teams of executive fellows on strategic projects in cities across the country who will develop innovative approaches in the areas of employment, housing, healthcare, education and justice reform. As we create economic opportunities and reduce disparities in our partner cities, we will also partner with John Legend to lift-up solutions that will help to create a more just and inclusive nation. FUSE Corps is a national nonprofit working in local governments and communities to address the most pressing challenges facing American cities."
9/9/2020,"$505,468",Ameelio,@TeamAmeelio,https://ameelio.org/,"To support Ameelio's build out of an ecosystem of free prison communication tools to make it easier for families to communicate with their incarcerated loved ones. Funds will support Ameelio's Letters for Families, Letter for Organizations and Connect Video Conferencing Pilot in two facilities. "
9/2/2020,"$5,000,000",Mercy Corps ,@mercycorps,https://www.mercycorps.org/donate/covid-19-help-protect-vulnerable-communities,Funds will be used for the COVID 19 Resilience Fund focusing on the vulnerable people in Latin America by expanding emergency cash assistance and by conducting information campaigns on COVID-19 prevention and treatment.
8/31/2020,"$2,000,000",Shawn Carter Foundation,@ShawnCarterSF,https://www.shawncartersf.com/,"To support COVID-19 Relief Efforts in the US and abroad to protect and serve the most marginalized and vulnerable with financial assistance, food, healthcare, virus testing and other human services."
8/22/2020,"$500,000",NAACP,@NAACP,https://naacp.org/black-owned-business-impact-fund/,Funds will be used to support BeyGOOD's Black-Owned Business Impact Fund to assist small business communities that have been directly impacted by the recent events across the country. Grants in the amount of $10k will be offered to Black-owned small businesses in select cities to help sustain businesses during this time.
8/20/2020,"$3,000,000",BUILD,@BUILDNational,https://build.org/,"For the COVID Recovery Growth Plan, a framework that leverages the power of technology to break down the silos of traditional brick and mortar schools to promote greater equity, access, and opportunity for all students through liberated learning. BUILD's mission is to use entrepreneurship to ignite the potential of youth from under-resourced communities and propel them to high school, college and career success."
8/20/2020,"$1,125,000",The Trevor Project,@TrevorProject,https://www.thetrevorproject.org/,"Funds will support remote crisis teams, recruit and train digital volunteers for TrevorText and TrevorSpace (an international social media platform that cultivates peer relationships and provides a truly safe space for LGBTQ youth), and increase the data security connections made between support staff and LGBTQ youth. Total Grant: $2,250,000 in partnership with the Clara Lionel Foundation"
8/20/2020,"$10,000,000",Boston University - Antiracism Center,@AntiracismCtr,https://www.bu.edu/antiracism-center/,"Founded by Dr. Ibram X. Kendhi, the mission of the Boston University Center for Anti Racist Research is to convene researchers and practitioners from various disciplines to figure out novel and practical ways to understand, explain, and solve seemingly intractable problems of racial inequity and injustice. The Center fosters exhaustive racial research, research-based policy innovation, data-driven educational and advocacy campaigns, and narrative-change initiatives while working toward building an antiracist society that ensures equity and justice for all."
8/13/2020,"$5,000,000",Khan Academy,@KhanAcademy,https://www.khanacademy.org/,To support Khan Academy's immediate Response to COVID-19: Keep Everyone Learning and to focus on expanding the Pre-K - Grade 1 via Khan Academy Kids (ages 2-7) content and reaching teachers in preschools with newly released teacher tools.
8/12/2020,"$1,000,000",Yerba Buena Center for the Arts,@YBCA,https://ybca.org/,"Supporting the Arts' Artist Power Center and Culture Bank projects in providing immediate relief and longer-term opportunities for artists, specifically Black, Indigenous and people of color (BIPOC), female, and LGBTQIA+ artists in California. Aiming to catalyze the power of artists and their enterprises as essential for our communities' long-term health and wellbeing."
8/12/2020,"$1,000,000",Prison Policy Initiative,@PrisonPolicy,https://www.prisonpolicy.org/,"To support the Prison Policy Initiative in building the long-term movement to end mass incarceration by providing advocates key data, research, technical support, and skills training."
8/7/2020,"$3,000,000",Ms. Foundation for Women,@msfoundation,https://forwomen.org/,"Guided by a gender and racial lens, Ms. Foundation for Women resources grassroots movements that center women and girls of color, advance feminism in philanthropy and advocate for policies that improve women's lives across the country. Funds will be used to support women and girls of color-led organizations in the wake of COVID-19 pandemic."
8/6/2020,"$2,482,500",Lebawi International Academy,@Lebawi_Academy,http://lebawi.com/,"To support the school year and the impact it has and will face due to COVID-19 in Ethiopia. Lebawi's philosophy is that no life is given without reason - all life has meaning, purpose and direction; and education is a tool and platform one can use to discover his/her purpose and live a meaningful and purposeful life."
8/5/2020,"$2,000,000",The Unity Council,@TheUnityCouncil,https://unitycouncil.org/,"To support the COVID-19 Resilience Fund, serving +10,000 low-income, immigrant, LatinX and BIPOC families and individuals in the East Bay. Activities of the Fund include direct cash assistance ($500 grants) to low-income community members; food security programs; recovery efforts for small businesses in Fruitvale, anti-displacement affordable-housing programs; and support for job-seeker in East Oakland."
8/4/2020,"$1,000,000",Billion Girls CoLab,@IDEOorg,https://www.ideo.org/programs/billion-girls-colab,"IDEO.org's Billion Girls CoLab creates space for girls to imagine their futures and catalyze a network of actors to bring those visions to life. A youth and community led response for adolescent girl health through the pandemic across East Africa, helping create innovative service delivery models, messaging to remote, illiterate or non-phone owning adolescents and building up critical protective asset for girls such as life skills and gender based violence training. "
8/4/2020,"$410,000",R.O.C.K - Real Options for City Kids,@RealOptionsKids,https://rocksf.org/,"Academic and social support for at-risk youth in Visitacion Valley, San Francisco. Funds will help fill the gap needed due to COVID-19 to continue to provide positive opportunities and role models for children who need it most by expanding services to help children and families of children in the program with meal distribution, technology assistance, wellness checks and virtual programs."
8/1/2020,"$500,000",RUSH University Medical Center,@WSUnitedChi,https://westsideunited.org/,Supports efforts focused on addressing health inequities and disparities to mitigate high rates of COVID-19 related illness and death in Chicago’s Black and Latino communities. Total Grant: $1M in partnership with Clara Lionel Foundation.
7/29/2020,"$1,100,000",Expecting Justice - Abundant Birth Project,@ExpectingJustSF,https://www.expectingjustice.org/,First pregnancy cash supplement in the US. Based in San Francisco. $1k-$1500 unconditional cash aid per month to 100 low income Black and Pacific Islander pregnant women for the duration of a woman's pregnancy and 2 months of babies life.
7/22/2020,"$5,000,000",Humanity Forward Foundation,@HumanityForward,https://movehumanityforward.com/covid-relief,"Funds will be used to deliver one-time, and recurring, basic income payments to individuals and families who stand to be most impacted by the coronavirus crisis. The initial target populations will primarily consist of Americans in lower income brackets who depend on wage work to support them and their families. "
7/20/2020,"$2,400,000",ASPIRE: Assessing the Safety of Pregnancy In the CoRonavirus PandEmic,@study_aspire,https://aspire.ucsf.edu/,Funds will be used to support the nationwide study of pregnant women and their offspring during the COVID-19 Pandemic. The study is being done to help understand the spread of COVID-19 infection among pregnant women and how infection might affect the health and wellbeing of pregnant mothers and their babies.  The Aspire Study is a program through through the University of California San Francisco.
7/11/2020,"$1,000,000",501CTHREE,,https://www.501cthree.org/,"Funds will be used towards their mission of promoting water, energy, food and shelter access solutions @ the intersection of environment and racial justice. "
6/27/2020,"$830,000",Cure COVID Consortium,@HoustonUMMC,https://www.ummcscreening.com/,"Funds will be used to support Cure COVID Consortium a comprehensive COVID-19 program, focusing on testing underserved communities and populations residing in the greater Houston area (fiscal sponsor Bread of Life). Total Grant: $1M in partnership with BeyGOOD"
6/26/2020,"$163,390",Internews,@internews,https://internews.org/,"To support Barbados' local information ecosystem around COVID-19 and for a landscape analysis in two pilo islands in the Caribbean to better understand communication gaps and needs in disaster response and preparedness in the Caribbean region. Total Grant: $330,781 in partnership with Clara Lionel Foundation"
6/26/2020,"$5,000,000",FastGrants (Mercatus Center Inc),@mercatus,https://fastgrants.org/,To support the FastGrants Program to get grants out quickly to scientists at academic institutions currently working on COVID-19 related projects and are in need of funding. Fast Grants are $10k to $500k and decisions are made in under 48 hours. 
6/26/2020,"$6,000","Oakland Art Murmur, Inc.",@ArtMurmur,https://oaklandartmurmur.org/,"To support the ""Ineffable Mythology"" mural by Cinque Mubarak (www.cinque-mubarak.com) in Oakland, CA via the Cinque Mubarak Mural Fund."
6/25/2020,"$1,435,000",Chicago Parks Foundation - City for a Summer COVID-19 Youth Corps,@ChicagoParks,https://www.chicagoparksfoundation.org/,"Supporting its Summer COVID-19 Youth Corps, a program that will provide youth with jobs related to the city’s COVID-19 response, such as conducting well-being checks with seniors, staffing food pantries and delivering food to homebound individuals. Total Grant: $1M in partnership with the Clara Lionel Foundation"
6/18/2020,"$377,000",Clara Lionel Foundation,@ClaraLionelFdn,https://claralionelfoundation.org/covid-19-response/,"Funds used to contribute 4,000 tablets for the students of Barbados. Total Grant: $754k in partnership with the Clara Lionel Foundation"
6/18/2020,"$647,500",Child Mind Institute,@ChildMindInst,https://childmind.org/,"To support the 150 first responder consultation calls, crisis support in 500 New York City public schools, capacity-building training for 150 educators and expanded access for the direct treatment of 1,200 at-risk students. Total Grant: $1,375,000 in partnership with Clara Lionel Foundation"
6/18/2020,"$1,275,000",The Jed Foundation,@jedfoundation,https://www.jedfoundation.org/,"To enable mental health experts to provide virtual consultations to campuses, trainings designed to help teens and young adults recognize and help their peers in distress, and workshops for businesses and community groups to educate parents on how to recognize a young adult in their life who may be struggling with the COVID-19 pandemic. Total Grant: $2,550,000 in partnership with the Clara Lionel Foundation."
6/18/2020,"$425,000",Bright Star Community Outreach,@OutreachBright,https://www.brightstarcommunityoutreach.com/,"To provide rental assistance, expanded trauma support services and food access for low-income families in Chicago. Total Grant: $850k in partnership with the Clara Lionel Foundation"
6/18/2020,"$250,000",Greater Chicago Food Depository,@FoodDepository,https://www.chicagosfoodbank.org/,"Supports food access and distribution points across Cook County remain intact through a network of 700 partners and programs, including pantries, youth-focused partners, soup kitchens and shelters. Total Grant: $500k in partnership with the Clara Lionel Foundation."
6/18/2020,"$500,000",The Resurrection Project - Cash Assistance Fund,@TRPistas,https://resurrectionproject.org/,"Cash Assistance Fund to provide economic assistance to the more than 340,000 Chicagoans excluded from the federal stimulus programs, such as undocumented individuals, mixed-status families, dependent adults and college students living in poverty. Total Grant: $1M in partnership with Clara Lionel Foundation."
6/18/2020,"$500,000",Newark Working Kitchens - World Central Kitchen,@newarkkitchens,https://wck.org/,"Newark Working Kitchens, through World Central Kitchen to support the distribution of 150,000 meals to food-insecure households, including senior citizens, low-income families and homeless individuals, in Newark. Total Grant: $1M in partnership with Clara Lionel Foundation."
6/18/2020,"$484,200",La Casa de Don Pedro - Rental Relief Program,@lacasanwk,http://www.lacasanwk.org/,"Rental Relief Program to provide three months of rent payments, gift cards for groceries and essential goods, and access to housing counselors 50 days after the rent payment is made for 300 families in Newark. Total Grant: $968,440 in partnership with Clara Lionel Foundation."
6/18/2020,"$50,000",Newark Emergency Services for Families,,http://nesfnj.org/,"Supports the operation of the homeless Drop-in Center, food pantry and meal programming, as well as rental and utility assistance for families on the brink of eviction. Total Grant: $100k in partnership with Clara Lionel Foundation."
6/18/2020,"$250,000",The Network: Advocating Against Domestic Violence,@CMBWNTheNetwork,https://the-network.org/,"Supporting the Networks Crisis Support fund providing rental and utility assistance, groceries and household needs for victims and survivors of domestic violence. Total Grant: $500k in partnership with the Clara Lionel Foundation."
6/17/2020,"$500,000",Policing Equity,@PolicingEquity,https://www.policingequity.org/,To expand to new cities and communities to build a movement that is both specific to the root issues in policing and that exposes and eliminates the sources of racism that pervade the criminal justice system in the US. Total Grant: $1M in partnership with Clara Lionel Foundation
6/17/2020,"$1,000,000",Center for Popular Democracy Inc.,@popdemoc,https://populardemocracy.org/,To transform the justice system by making one specific intervention: freeing the resources needed to invest in community needs by divesting from policing & criminalization. Total Grant: $2.5M in partnership with Clara Lionel Foundation
6/17/2020,"$250,000",ColorofChange Education Fund,@ColorOfChange,https://colorofchange.org/,To immediately support the organizations demands for policing as well as long-term systems change work. Total Grant: $750k in partnership with Clara Lionel Foundation
6/17/2020,"$500,000",Advancement Project,@adv_project,http://advancementproject.org/home/,"Supporting Advancement Project's mission to fulfill America’s promise of a caring, inclusive and just democracy using innovative tools and strategies to strengthen social movements and achieve high impact policy change for equality and justice. Total Grant: $1M in partnership with Clara Lionel Foundation"
6/17/2020,"$250,000",Black Lives Matter,@Blklivesmatter,https://blacklivesmatter.com/,"To support their current #defundthepolice campaign, chapters across the country and 2020 election mobilization with a focus on engaging GenZ voters, advance voters rights and eliminating voter suppression. Total Grant: $500k in partnership with Clara Lionel Foundation"
6/17/2020,"$250,000",Communities United for Police Reform ,@changethenypd,https://linktr.ee/changethenypd,To support their campaign to end discriminatory policing practices in New York fighting for reforms that will promote community safety while ensuring that the NYPD protects and serves all New Yorkers. Total Grant: $500k in partnership with Clara Lionel Foundation
6/17/2020,"$500,000",Action St. Louis / ArchCity Defenders,@ArchCityDefense,https://www.archcitydefenders.org/,"In support of their efforts to combat the criminalization of poverty and state violence, especially in communities of color. Total Grant: $750k in partnership with Clara Lionel Foundation"
6/17/2020,"$500,000",The Movement for Black Lives,@Mvmnt4BlkLives,https://m4bl.org/,"In support of community organizing, building local power and distribution of funds to community organizations across the United States.Total Grant: $1M in partnership with Clara Lionel Foundation"
6/17/2020,"$750,000",Black Visions Collective,@BlackVisionsMN,https://www.blackvisionsmn.org/,Supporting Black Visions Collective commitment to dismantling systems of oppression and violence and creating a world in which ALL Black Lives Matter. Total Grant: $1.5M in partnership with Clara Lionel Foundation
6/17/2020,"$250,000",The Bail Project,@bailproject,https://bailproject.org/,To Immediately provide bail for people to help decrease the prison population. Total Grant: $500k in partnership with Clara Lionel Foundation
6/17/2020,"$500,000","NAACP Legal Defense & Education Fund, Inc.",@NAACP_LDF,https://www.naacpldf.org/,"For their policing reform campaign, their voter rights work especially around ensuring black voters can vote absentee, and their advocacy around education on access with distance learning. Total Grant: $1M in partnership with Clara Lionel Foundation"
6/15/2020,"$3,000,000",Reinvent Stockton Foundation,@mayorsforagi,https://www.stocktondemonstration.org/,"Will help fund Mayor Tubbs guaranteed income initiative, The Stockton Economic Empowerment Demonstration (SEED), aiming to help with poverty and inequality."
6/15/2020,"$500,000",Shawn Carter Foundation,,https://www.shawncartersf.com/,"Funds used to provide 3,862 households at Marcy, Sumner and Tompkins Houses in New York City, supermarket gift cards to assist in purchasing food."
6/12/2020,"$2,200,000",Campaign Zero,,https://www.checkthepolice.org/,"To support their national initiative leveraging data to improve policing outcomes in America by mapping police violence, creating a public police union contract database, and a police use of force public database."
6/11/2020,"$1,600,000",Code Tenderloin,@codetenderloin,https://www.codetenderloin.org/,Will support Code Tenderloins Calming the Corner street pop-up providing immediate and on the ground needs in the Tenderloin of San Francisco.
6/11/2020,"$1,500,000",St. Augustine High School ,,https://www.staugnola.org/,"Supports St. Augustine High School, an all African American Private Catholic High School in New Orleans with new academic programs and several capital improvement initiatives. "
6/10/2020,"$20,000,000",CORE: Community Organized Relief Effort,@CoreResponse,https://www.coreresponse.org/covid19,Supports CORE opening free COVID-19 testing sites in major metropolitan cities as well as rural communities throughout the United States.
6/10/2020,"$5,000,000",Hispanic Federation,@HispanicFedCT,https://hispanicfederation.org/,Supports the Emergency Assistance Fund created to help offset the costs of the COVID-19 pandemic in immigrant communities throughout the US and Puerto Rico.
6/9/2020,"$75,000",The Okra Project,@TheOkraProject,https://www.theokraproject.com/,Dedicated to fighting food insecurity in the Black Transgender community.
6/9/2020,"$20,000,000",Vital Strategies: Resolve To Save Lives,@ResolveTSL,https://resolvetosavelives.org/,Supports the deployment of digital and organizational tools to help scale up contact tracing across the US to stop the spread of COVID-19.
6/8/2020,"$900,000","Give Directly, Inc. - From Compton With Love",@GiveDirectly,https://www.givedirectly.org/,"Supporting the ""From Compton With Love"" Cash Relief Fund through GiveDirectly. The direct payment initiative is in response to the COVID-19 pandemic and will provide $1000 to qualified EBT Fresh/SNAP Program users within the City of Compton zip codes 90220, 90221 and 90222. Total Grant: $1M in partnership with City of Compton & anonymous private donor(s)."
6/5/2020,"$95,000",JaQuel Knight Foundation,@JaquelKnight,https://www.jaquelknightfoundation.org/,Supporting the Dancers' Relief Fund providing financial assistance to individual dancers greatly impacted by COVID-19.
6/4/2020,"$80,000",For The Gworls,@4TheGworls,https://linktr.ee/FORTHEGWORLSPARTY,Supports the emergency relief fund helping Black transgender people continue to access their prescriptions during the pandemic by providing them with funds to travel to and from medical facilities via a rideshare service and providing co-pay assistance.
6/3/2020,"$50,000",Project NIA,,http://project-nia.org/,"Project Nia—“nia” meaning “with purpose” in Swahili—is a grassroots organization that works to end the arrest, detention, and incarceration of children and young adults by promoting restorative and transformative justice practices. Funds will be used to support the Project NIA - Summer Institute."
6/3/2020,"$3,000,000",Know Your Rights Camp,,https://www.knowyourrightscamp.com/,"Know Your Rights Camp has a mission to advance the liberation and well-being of Black and Brown communities through education, self-empowerment, mass-mobilization and the creation of new systems that elevate the next generation of change leaders."
6/3/2020,"$200,000",JW Family Foundation: 202 Assist Project,@JWFamFoundation,https://202assist.com/,Supports the 30-day Rent Relief program and fundraiser for Washington D.C's Ward 8 eligible residents (presented by John Wall Family Foundation) to directly help tenants in need of rental relief as a result of the COVID-19 pandemic and SIP orders. 
6/3/2020,"$300,000",St. Francis Community Center,@sfcsstl,https://sfcsstl.org/covid19/,Funding to be used as leverage in negotiations with landlords on behalf of immigrant clients in the St. Louis area who are in jeopardy of eviction due to the COVID-19 crisis. Funds will also be used to help relocate the client to a more stable housing situation. 
6/3/2020,"$250,000",Safe Place For Youth ,@SafePlace4Youth,http://www.safeplaceforyouth.org/,Funds will be used to help mitigate the impact of COVID-19 on homeless and at-risk youth in Los Angeles. 
6/3/2020,"$75,000",Teen Health Mississippi,@TeenHealthMS,https://teenhealthms.org/,"Funds will support the THMS Emergency Relief Fund established to support the urgent needs of Mississippi youth disproportionately impacted by COVID-19 by providing a variety of assistance options, including: housing, nutrition, childcare for parenting teens, transportation, medical, and school supply assistance for youth."
6/3/2020,"$1,750,000",New York City Gay and Lesbian Anti Violence Project,@antiviolence,https://avp.org/,"Funds will support the AVP 24/7 Spanish/English crisis intervention hotline nationally and launch text and chat. It will also provide assistance for undocumented LGBTQ immigrants with emergency support (food, shelter, housing and emergency immigration support including asylum filings and other court filings)."
5/21/2020,"$5,000,000",Humanity Forward Foundation,,https://movehumanityforward.com/,"Humanity Forward is committing to delivering one-time, and recurring, basic income payments to individuals and families who stand to be most impacted by the coronavirus crisis. The initial target populations will primarily consist of Americans in lower income brackets who depend on wage work to support them and their families"
5/20/2020,"$750,000",The Marshall Mathers Foundation,,http://eminem.com/mmf,"Dedicated to providing assistance to disadvantaged and at-risk youth primarily in Detroit, Michigan and its surrounding communities. Funds will be used toward COVID-19 Emergency Relief efforts due. Total Grant: $1M in partnership with Eminem"
5/20/2020,"$350,000",Edgewood Center for Children and Families,,https://edgewood.org/,"Edgewood Center for Children and Families promotes the behavioral health of children, youth, and families, and supports a positive transition to adulthood. Funds will be used to assist in the emergency essential services provided by Edgewood as a result of COVID-19."
5/20/2020,"$500,000","Sisterhearts, Inc.",,https://sisterhearts.org/,"SisterHearts Re-Entry Program is focused on providing ex-offenders with a safe environment to achieve their goals with dignity. The program is centered around decarceration, offering a space for healing while rehumanizing those who have been incarcerated. SisterHearts also provides personal development courses, transportation, bank account support, driver’s license support and other resources to assist ex-offenders as they reintegrate into society. Funds will go to the SHERO Program (SisterHearts Exit ReEntry Organization)."
5/20/2020,"$5,000,000",World Central Kitchen,,https://wck.org/chefsforamerica,"World Central Kitchen Restaurants for the People program is an innovative solution that simultaneously provides fresh meals to those in immediate need and keeps small businesses open in the midst of our ongoing health, economic, and humanitarian crises. Funds will support the Restaurants for the People Program in Oakland, CA"
5/15/2020,"$10,000,000",Oakland Public Education Fund,,https://www.oaklandedfund.org/digitaldivide/,"Closing the Digital Divide for 25,000 students (K12, Middle and High School) in Oakland. Funds will provide laptops and internet to all."
5/15/2020,"$10,000,000",Project 100,,https://www.givedirectly.org/covid-19/us/,Project 100 is private direct payment initiative in response to the Covid-19 pandemic in the US. Funds support the pilot program to deliver $1000 to 100k families in the SNAP Program.
5/15/2020,"$530,000",Live In Peace,,http://www.liveinpeace.org/,"For the #FirstOfTheMonth rent relief project aiming to identify and aid families with children who are at the greatest risk of losing their home/shelter. These families are not eligible for rent moratorium or government assistance and have seen devastating financial losses from COVID-19. These funds will help 300+ families in the Silicon Valley (East Palo Alto, East Menlo Park & Redwood City) with rent."
5/15/2020,"$600,000",CommonLit,,https://www.commonlit.org/,CommonLit is a 501c3 education technology nonprofit service 15M teachers and student across 70% of US Schools with FREE digital reading and writing lessons. The majority of schools that rely on their free online reading program qualify for Title I (high-poverty) support. Our support will help develop high-impact digital learning tools to support special needs students and English Language Learners who are most affected by the crisis and will experience the most learning loss during school closures.
5/15/2020,"$500,000",Mayvenn,,https://www.gofundme.com/f/savethesalon,"Supports the campaign launched by Mayvenn to provide $500 to each of their stylists across the country. Mayvenn is a tech company that was created to empower hairstylists in the African American community. Using technology, Mayvenn helps boost stylists incomes by connecting them with new clients and helping them sell products. They noticed their stylists, who are predominantly female African Americans, were losing most of or all of their income due to the COVID-19 Pandemic and decided to raise funds to help these stylists get back on their feet. "
5/15/2020,"$450,000",Think of Us,,https://thinkofus.gitbook.io/command-center/,"Think of Us is a systems change non-profit that focuses on leveraging technology to upgrade the foster care system and its programs for better life outcomes for its youth.
Our support will fund their emergency Direct Relief Fund and to launch a Virtual Foster Care Housing Assistance Support Center.This investment will enable Think of Us to deploy urgently needed resources to older foster youth in danger of falling further through the cracks of an ailing child welfare system due to COVID-19."
5/15/2020,"$725,000",Kakenya's Dream,,https://www.kakenyasdream.org/,"Kakenya's Dream invests in girls from rural communities in Kenya through educational, health, and leadership initiatives to create agents of change. Their mission is to create a world where African women and girls are valued and respected as leaders and equal in every way. Our support will aid and provide Distance Learning and supplies while schools are closed due to COVID-19. It will also provide the necessary supplies to their students to maintain safe physical health and safety while away. It will build out Health, Counseling and Education Services and support for the girls in the program upon their return and will also support the build out and design of a new and larger Health Clinic"
5/15/2020,"$10,000,000",REFORM Alliance,,https://actnow.io/REFORM,Support REFORM Alliance getting PPE into every jail and prison in the US.
5/13/2020,"$1,000,000",Elton John AIDS Foundation,,https://ejaf.org/,Funds will support the Elton John AIDS Foundation (EJAF) COVID-19 Emergency Fund to support EJAF frontline partners to respond to the pandemic and its’ effects on HIV prevention and care for the most marginalized communities.
5/12/2020,"$15,000,000",Give2SF,,https://sf.gov/give-city-respond-covid-19,"City of San Francisco Give2SF Response & Recovery Fund. Will support food, housing access, small business and worker support programs for undocumented, mixed status and low income individuals and families in San Francisco."
5/8/2020,"$10,000,000",CORE: Community Organized Relief Effort,,https://www.coreresponse.org/covid19,"Supports CORE opening free COVID-19 testing sites in major metropolitan cities as well as rural communities throughout the United States. CORE’s testing sites, which are already operating in Atlanta, Detroit and shortly in New Orleans and the Navajo Nation, are focused on serving vulnerable and underserved communities, including low income groups and communities of color, as well as first responders and essential workers."
5/7/2020,"$297,180",Food Bank Council of Michigan,,https://www.fbem.org/food-bank-of-eastern-michigan-covid-19-resources/,"Distributing food to people in need of assistance and meal services during COVID-19. 
Total Grant: $704,360 in partnership with Clara Lionel Foundation."
5/7/2020,"$25,000","The Bail Project, Inc.",,https://bailproject.org/covid-19/,"Advocating for people in jail who are unable to distance themselves from others and take other necessary preventative measures during COVID-19. 
Total Grant: $50k in partnership with Clara Lionel Foundation."
5/7/2020,"$425,000",Community Foundation of Greater Flint,,https://www.cfgf.org/,"Awarding rapid-response grants to nonprofit organizations providing services to vulnerable populations in Flint and Genesee. 
Total Grant: $850,000 in partnership with Clara Lionel Foundation"
5/7/2020,"$50,000",Freedom House,,https://www.freedomhousedetroit.org/,"Supporting survivors of persecution seeking asylum through temporary accommodation.
Total Grant: $50k in partnership with Clara Lionel Foundation."
5/7/2020,"$125,000",Center for Popular Democracy Action Fund,,https://populardemocracy.org/ ,"Working to create equity, opportunity and a dynamic democracy in partnership with high-impact base-building organizations, organizing alliances, and progressive unions. Total Grant: $250k in partnership with Clara Lionel Foundation."
5/7/2020,"$500,000",Wayne Metropolitan Community Action Agency,,https://www.waynemetro.org/CARES/,Responding to the immediate needs of Michigan residents through the CARES Relief & Recovery Services Initiative. Total Grant: $1.05M in partnership with Clara Lionel Foundation.
5/7/2020,"$79,000",Southwest Counseling Solutions,,http://www.swsol.org/southwest-solutions-response-to-covid-19-crisis/ ,Helping build a strong stronger and healthier community through a broad range of mental health services. Total Grant: $158k in partnership with Clara Lionel Foundation.
5/7/2020,"$1,000,000",DigDeep - Navajo Water Project,,https://www.navajowaterproject.org/,"Funds support the Navajo Water Project - connecting remote indigenous homes to hot and cold running water so that tribal members, especially the elderly and the at-risk, can stay home and stay safe, and to make Navajo Nation more resilient to ongoing and future outbreaks. "
5/7/2020,"$100,000",Community Association of Big Sur,,https://www.cabigsur.org/,Supports a relief fund for the most vulnerable individuals and families in the Big Sur community who are unable to receive state unemployment benefits or participate in any federal safety net programs. Thirty Six families will receive $600-$1100.
4/30/2020,"$207,500",Share Our Strength (No Kid Hungry),,https://www.nokidhungry.org/,"Supports No Kid Hungry COVID-19 Emergency Relief Response, equipping communities with the resources they need to make sure their kids are fed, both during this crisis and in its aftermath. Total Grant: $250k in partnership with beyGOOD"
